,year,plant_name,aea_energy_region,source,data_version,fuel_type,generation,acep_region
19123,2020,Ouzinkie,Kodiak,PCE,Early Release,Hydro,113.6,Coastal
19136,2020,Pedro Bay,Bristol Bay,PCE,Early Release,Oil,183.294,Rural Remote
19144,2020,Pelican,Southeast,EIA923,Early Release,Oil,843.0,Coastal
19147,2020,Pelican,Southeast,EIA923,Early Release,Hydro,262.0,Coastal
19152,2020,Petersburg,Southeast,EIA923,Early Release,Oil,868.28,Coastal
19155,2020,Petersburg,Southeast,EIA923,Early Release,Hydro,13273.0,Coastal
19160,2020,Hydaburg,Southeast,EIA923,Early Release,Oil,2.0,Coastal
19168,2020,Pilot Point,Bristol Bay,PCE,Early Release,Oil,498.556,Rural Remote
19184,2020,Port Heiden,Bristol Bay,PCE,Early Release,Oil,615.484,Rural Remote
19192,2020,Kongiganak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,814.46,Rural Remote
19196,2020,Kongiganak,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,509.719,Rural Remote
19200,2020,Rampart,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,264.655,Rural Remote
19209,2020,Southcentral Power Project,Railbelt,FERC1,Early Release,Gas,1125773.9,Railbelt
19216,2020,Ruby,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,492.842,Rural Remote
19224,2020,Saint George,Aleutians,PCE,Early Release,Oil,527.947,Rural Remote
19232,2020,Saint Paul,Aleutians,PCE,Early Release,Oil,3042.315,Rural Remote
19240,2020,Tesoro Kenai Cogeneration Plant,Railbelt,EIA923,Early Release,Oil,4209.915,Railbelt
19241,2020,Tesoro Kenai Cogeneration Plant,Railbelt,EIA923,Early Release,Gas,64054.085,Railbelt
19248,2020,Klawock Power Generation Station,Southeast,EIA923,Early Release,Oil,484.0,Coastal
19283,2020,Tyee Lake Hydroelectric Facility,Southeast,EIA923,Early Release,Hydro,89657.0,Coastal
19296,2020,Port Alsworth,Bristol Bay,PCE,Early Release,Oil,887.782,Rural Remote
19304,2020,Tanana,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1246.993,Rural Remote
19312,2020,"Northway, Northway Village, Northway Junction",Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1102.4,Rural Remote
19320,2020,Tatitlek,Copper River/Chugach,PCE,Early Release,Oil,424.791,Coastal
19328,2020,Adak,Aleutians,PCE,Early Release,Oil,1983.991,Rural Remote
19336,2020,Sand Point,Aleutians,EIA923,Early Release,Oil,3265.108,Rural Remote
19340,2020,Sand Point,Aleutians,EIA923,Early Release,Wind,347.0,Rural Remote
19344,2020,Manley Hot Springs,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,558.74,Rural Remote
19353,2020,TNSG North Plant,North Slope,EIA923,Early Release,Gas,55955.0,Rural Remote
19368,2020,Tenakee Springs,Southeast,PCE,Early Release,Oil,403.149,Coastal
19376,2020,University of Alaska Fairbanks,Railbelt,EIA923,Early Release,Oil,1903.775,Railbelt
19377,2020,University of Alaska Fairbanks,Railbelt,EIA923,Early Release,Gas,6.054,Railbelt
19378,2020,University of Alaska Fairbanks,Railbelt,EIA923,Early Release,Coal,43541.171,Railbelt
19384,2020,Tuntutuliak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1188.83,Rural Remote
19388,2020,Tuntutuliak,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,107.712,Rural Remote
19392,2020,Skagway,Southeast,PCE,Early Release,Oil,1430.144,Coastal
19395,2020,Skagway,Southeast,PCE,Early Release,Hydro,2131.975,Coastal
19400,2020,Nikolski,Aleutians,PCE,Early Release,Oil,183.663,Rural Remote
19408,2020,Unalakleet,Bering Straits,PCE,Early Release,Oil,3528.0,Rural Remote
19412,2020,Unalakleet,Bering Straits,PCE,Early Release,Wind,774.169,Rural Remote
19416,2020,Dutch Harbor,Aleutians,EIA923,Early Release,Oil,42197.0,Rural Remote
19424,2020,Unalaska Power Module,Aleutians,EIA923,Early Release,Oil,2587.2,Rural Remote
19432,2020,Newtok,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,51.658,Rural Remote
19440,2020,Unisea G 2,Aleutians,EIA923,Early Release,Oil,30453.615,Rural Remote
19447,2020,Unisea G 2,Aleutians,EIA923,Early Release,Other,119.385,Rural Remote
19450,2020,Utility Plants Section,Railbelt,EIA923,Early Release,Coal,68739.0,Railbelt
19461,2020,Willow Solar,Railbelt,MEA COPA & FERC1 (ann rept to CA),Early Release,Solar,1308.0,Railbelt
19464,2020,Slana,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1392.465,Rural Remote
19472,2020,Venetie,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,723.0,Rural Remote
19480,2020,Westward Seafoods,Aleutians,EIA923,Early Release,Oil,18835.0,Rural Remote
19488,2020,White Mountain,Bering Straits,PCE,Early Release,Oil,873.346,Rural Remote
19496,2020,Wrangell,Southeast,EIA923,Early Release,Oil,584.0,Coastal
19504,2020,Thorne Bay Plant,Southeast,EIA923,Early Release,Oil,8.0,Coastal
19512,2020,"Tok, Tanacross",Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,9987.44,Rural Remote
19528,2020,"Cordova, Eyak",Copper River/Chugach,PCE,Early Release,Oil,8030.56,Coastal
19531,2020,"Cordova, Eyak",Copper River/Chugach,PCE,Early Release,Hydro,16984.937,Coastal
19536,2020,Akiachak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1910.344,Rural Remote
19544,2020,"Allakaket, Alatna",Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,667.394,Rural Remote
19552,2020,"Bettles, Evansville",Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,489.1,Rural Remote
19576,2020,"Eagle, Eagle Village",Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,849.04,Rural Remote
19581,2020,"Eagle, Eagle Village",Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Solar,26.427,Rural Remote
19584,2020,Gustavus,Southeast,PCE,Early Release,Oil,122.36,Coastal
19587,2020,Gustavus,Southeast,PCE,Early Release,Hydro,2305.657,Coastal
19592,2020,Healy Lake,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,85.861,Rural Remote
19624,2020,Akiak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,997.522,Rural Remote
19632,2020,Whale Pass,Southeast,PCE,Early Release,Oil,438.02,Coastal
19680,2020,Noorvik,Northwest Arctic,PCE,Early Release,Oil,1956.735,Rural Remote
19685,2020,Noorvik,Northwest Arctic,PCE,Early Release,Solar,12.355,Rural Remote
19688,2020,Bethel,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,42396.91,Rural Remote
19692,2020,Bethel,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,1346.765,Rural Remote
19696,2020,Brevig Mission,Bering Straits,PCE,Early Release,Oil,1292.448,Rural Remote
19704,2020,Chevak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1825.064,Rural Remote
19708,2020,Chevak,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,739.255,Rural Remote
19712,2020,Akutan,Aleutians,PCE,Early Release,Oil,443.286,Rural Remote
19715,2020,Akutan,Aleutians,PCE,Early Release,Hydro,28.072,Rural Remote
19720,2020,Elim,Bering Straits,PCE,Early Release,Oil,1273.416,Rural Remote
19728,2020,Emmonak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,5061.163,Rural Remote
19732,2020,Emmonak,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,513.132,Rural Remote
19736,2020,Gambell,Bering Straits,PCE,Early Release,Oil,1639.707,Rural Remote
19740,2020,Gambell,Bering Straits,PCE,Early Release,Wind,329.483,Rural Remote
19744,2020,Hooper Bay,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,3276.513,Rural Remote
19748,2020,Hooper Bay,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,277.909,Rural Remote
19752,2020,Kasigluk,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,2681.203,Rural Remote
19756,2020,Kasigluk,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,396.545,Rural Remote
19760,2020,Selawik,Northwest Arctic,PCE,Early Release,Oil,2928.116,Rural Remote
19768,2020,Shungnak,Northwest Arctic,PCE,Early Release,Oil,1691.692,Rural Remote
19776,2020,Kotlik,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,2063.624,Rural Remote
19784,2020,Koyuk,Bering Straits,PCE,Early Release,Oil,1263.899,Rural Remote
19792,2020,Marshall,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1491.798,Rural Remote
19803,2020,Annex Creek,Southeast,EIA923,Early Release,Hydro,25962.0,Coastal
19808,2020,Mountain Village,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,2520.964,Rural Remote
19816,2020,New Stuyahok,Bristol Bay,PCE,Early Release,Oil,1887.222,Rural Remote
19824,2020,Buckland,Northwest Arctic,PCE,Early Release,Oil,1519.632,Rural Remote
19828,2020,Buckland,Northwest Arctic,PCE,Early Release,Wind,298.727,Rural Remote
19832,2020,Deering,Northwest Arctic,PCE,Early Release,Oil,403.654,Rural Remote
19836,2020,Deering,Northwest Arctic,PCE,Early Release,Wind,85.507,Rural Remote
19837,2020,Deering,Northwest Arctic,PCE,Early Release,Solar,29.85,Rural Remote
19848,2020,Pilot Station,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1824.236,Rural Remote
19856,2020,Quinhagak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1903.05,Rural Remote
19860,2020,Quinhagak,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,371.809,Rural Remote
19864,2020,"Saint Mary's, Andreafsky",Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1997.542,Rural Remote
19868,2020,"Saint Mary's, Andreafsky",Lower Yukon-Kuskokwim,PCE,Early Release,Wind,1912.159,Rural Remote
19872,2020,Savoonga,Bering Straits,PCE,Early Release,Oil,2320.215,Rural Remote
19876,2020,Savoonga,Bering Straits,PCE,Early Release,Wind,57.261,Rural Remote
19880,2020,Scammon Bay,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1654.537,Rural Remote
19904,2020,Shishmaref,Bering Straits,PCE,Early Release,Oil,1803.318,Rural Remote
19912,2020,Kotzebue,Northwest Arctic,"PCE, EIA923",Early Release,Oil,17461.695,Rural Remote
19916,2020,Kotzebue,Northwest Arctic,"PCE, EIA923",Early Release,Wind,3658.094,Rural Remote
19917,2020,Kotzebue,Northwest Arctic,"PCE, EIA923",Early Release,Solar,152.07,Rural Remote
19928,2020,Stebbins,Bering Straits,PCE,Early Release,Oil,3505.795,Rural Remote
19936,2020,Togiak,Bristol Bay,PCE,Early Release,Oil,2931.37,Rural Remote
19944,2020,Toksook Bay,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,3239.799,Rural Remote
19948,2020,Toksook Bay,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,380.473,Rural Remote
19952,2020,Kalskag,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1587.179,Rural Remote
19960,2020,Yakutat,Southeast,PCE,Early Release,Oil,6083.545,Coastal
19968,2020,Anvik,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,398.054,Rural Remote
19984,2020,Eek,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1060.417,Rural Remote
20000,2020,Goodnews Bay,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,752.054,Rural Remote
20008,2020,Grayling,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,653.196,Rural Remote
20016,2020,Holy Cross,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,590.214,Rural Remote
20024,2020,Huslia,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1037.808,Rural Remote
20032,2020,Kaltag,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,650.442,Rural Remote
20037,2020,Kaltag,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Solar,7.251,Rural Remote
20040,2020,Mekoryuk,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,863.133,Rural Remote
20044,2020,Mekoryuk,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,33.954,Rural Remote
20048,2020,Minto,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,686.371,Rural Remote
20072,2020,Nulato,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1054.759,Rural Remote
20080,2020,Old Harbor,Kodiak,PCE,Early Release,Oil,800.502,Coastal
20096,2020,Russian Mission,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,945.36,Rural Remote
20104,2020,Shageluk,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,426.422,Rural Remote
20112,2020,Shaktoolik,Bering Straits,PCE,Early Release,Oil,812.305,Rural Remote
20116,2020,Shaktoolik,Bering Straits,PCE,Early Release,Wind,316.057,Rural Remote
20120,2020,Teller,Bering Straits,PCE,Early Release,Oil,834.658,Rural Remote
20136,2020,Wales,Bering Straits,PCE,Early Release,Oil,658.066,Rural Remote
20160,2021,Akhiok,Kodiak,PCE,Early Release,Oil,286.831,Coastal
20168,2021,Akiachak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,2003.701,Rural Remote
20176,2021,Akiak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,224.694,Rural Remote
20184,2021,Akutan,Aleutians,PCE,Early Release,Oil,515.405,Rural Remote
20187,2021,Akutan,Aleutians,PCE,Early Release,Hydro,168.137,Rural Remote
20195,2021,Annex Creek,Southeast,EIA923,Early Release,Hydro,25983.0,Coastal
20208,2021,Gold Creek,Southeast,EIA923,Early Release,Oil,5.0,Coastal
20211,2021,Gold Creek,Southeast,EIA923,Early Release,Hydro,5419.0,Coastal
20227,2021,Lake Dorothy Hydroelectric Project,Southeast,EIA923,Early Release,Hydro,87446.0,Coastal
20243,2021,Salmon Creek 1,Southeast,EIA923,Early Release,Hydro,24590.0,Coastal
20251,2021,Snettisham,Southeast,EIA923,Early Release,Hydro,289785.0,Coastal
20260,2021,Delta Wind Farm,Railbelt,EIA923,Early Release,Wind,3654.0,Railbelt
20267,2021,Black Bear Lake,Southeast,EIA923,Early Release,Hydro,22727.0,Coastal
20275,2021,Goat Lake Hydro,Southeast,EIA923,Early Release,Hydro,14473.0,Coastal
20283,2021,Kasidaya Creek Hydro,Southeast,EIA923,Early Release,Hydro,6902.0,Coastal
20291,2021,South Fork,Southeast,EIA923,Early Release,Hydro,6206.0,Coastal
20304,2021,Craig (AK),Southeast,EIA923,Early Release,Oil,324.0,Coastal
20312,2021,False Island,Southeast,EIA923,Early Release,Oil,696.0,Coastal
20320,2021,Haines,Southeast,EIA923,Early Release,Oil,1390.0,Coastal
20328,2021,Hydaburg,Southeast,EIA923,Early Release,Oil,12.0,Coastal
20336,2021,Klawock Power Generation Station,Southeast,EIA923,Early Release,Oil,600.0,Coastal
20344,2021,"Northway, Northway Village, Northway Junction",Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1096.0,Rural Remote
20352,2021,Skagway,Southeast,PCE,Early Release,Oil,1483.179,Coastal
20355,2021,Skagway,Southeast,PCE,Early Release,Hydro,2501.397,Coastal
20360,2021,Slana,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1424.009,Rural Remote
20368,2021,Thorne Bay Plant,Southeast,EIA923,Early Release,Oil,20.0,Coastal
20376,2021,"Tok, Tanacross",Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,10384.0,Rural Remote
20384,2021,"Allakaket, Alatna",Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,662.064,Rural Remote
20392,2021,"Bettles, Evansville",Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,517.5,Rural Remote
20416,2021,"Eagle, Eagle Village",Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,866.178,Rural Remote
20421,2021,"Eagle, Eagle Village",Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Solar,10.474,Rural Remote
20424,2021,Gustavus,Southeast,PCE,Early Release,Oil,533.567,Coastal
20427,2021,Gustavus,Southeast,PCE,Early Release,Hydro,2189.357,Coastal
20432,2021,Healy Lake,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,104.891,Rural Remote
20464,2021,Whale Pass,Southeast,PCE,Early Release,Oil,485.265,Coastal
20504,2021,Ambler,Northwest Arctic,PCE,Early Release,Oil,1330.93,Rural Remote
20512,2021,Bethel,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,41601.5,Rural Remote
20516,2021,Bethel,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,1340.568,Rural Remote
20520,2021,Brevig Mission,Bering Straits,PCE,Early Release,Oil,1321.128,Rural Remote
20528,2021,Chevak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1794.79,Rural Remote
20532,2021,Chevak,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,842.517,Rural Remote
20536,2021,Elim,Bering Straits,PCE,Early Release,Oil,1371.323,Rural Remote
20544,2021,Emmonak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,5355.709,Rural Remote
20548,2021,Emmonak,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,563.277,Rural Remote
20552,2021,Gambell,Bering Straits,PCE,Early Release,Oil,2212.888,Rural Remote
20556,2021,Gambell,Bering Straits,PCE,Early Release,Wind,36.669,Rural Remote
20560,2021,Hooper Bay,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,3312.447,Rural Remote
20564,2021,Hooper Bay,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,346.953,Rural Remote
20568,2021,Kasigluk,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,2467.031,Rural Remote
20572,2021,Kasigluk,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,322.363,Rural Remote
20576,2021,Kiana,Northwest Arctic,PCE,Early Release,Oil,1715.15,Rural Remote
20584,2021,Kivalina,Northwest Arctic,PCE,Early Release,Oil,1873.521,Rural Remote
20592,2021,Kotlik,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,2178.55,Rural Remote
20600,2021,Koyuk,Bering Straits,PCE,Early Release,Oil,1286.827,Rural Remote
20608,2021,Marshall,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1564.778,Rural Remote
20624,2021,New Stuyahok,Bristol Bay,PCE,Early Release,Oil,1921.708,Rural Remote
20632,2021,Noatak,Northwest Arctic,PCE,Early Release,Oil,1852.771,Rural Remote
20640,2021,Noorvik,Northwest Arctic,PCE,Early Release,Oil,1963.121,Rural Remote
20645,2021,Noorvik,Northwest Arctic,PCE,Early Release,Solar,12.542,Rural Remote
20656,2021,Pilot Station,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1876.637,Rural Remote
20664,2021,Quinhagak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1779.458,Rural Remote
20668,2021,Quinhagak,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,561.295,Rural Remote
20672,2021,"Saint Mary's, Andreafsky",Lower Yukon-Kuskokwim,PCE,Early Release,Oil,3649.804,Rural Remote
20676,2021,"Saint Mary's, Andreafsky",Lower Yukon-Kuskokwim,PCE,Early Release,Wind,2060.478,Rural Remote
20680,2021,Savoonga,Bering Straits,PCE,Early Release,Oil,2472.677,Rural Remote
20684,2021,Savoonga,Bering Straits,PCE,Early Release,Wind,54.958,Rural Remote
20688,2021,Scammon Bay,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1710.611,Rural Remote
20696,2021,Selawik,Northwest Arctic,PCE,Early Release,Oil,2859.981,Rural Remote
20704,2021,Shishmaref,Bering Straits,PCE,Early Release,Oil,1851.293,Rural Remote
20712,2021,Shungnak,Northwest Arctic,PCE,Early Release,Oil,1633.688,Rural Remote
20717,2021,Shungnak,Northwest Arctic,PCE,Early Release,Solar,16.302,Rural Remote
20728,2021,Stebbins,Bering Straits,PCE,Early Release,Oil,3563.795,Rural Remote
20736,2021,Togiak,Bristol Bay,PCE,Early Release,Oil,3271.28,Rural Remote
20744,2021,Toksook Bay,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,3270.301,Rural Remote
20748,2021,Toksook Bay,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,445.888,Rural Remote
20752,2021,Kalskag,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1545.265,Rural Remote
20760,2021,Yakutat,Southeast,PCE,Early Release,Oil,6506.565,Coastal
20768,2021,Anvik,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,400.1,Rural Remote
20776,2021,Eek,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1221.074,Rural Remote
20792,2021,Goodnews Bay,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,779.871,Rural Remote
20800,2021,Grayling,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,611.708,Rural Remote
20808,2021,Holy Cross,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,576.337,Rural Remote
20816,2021,Huslia,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1106.171,Rural Remote
20824,2021,Kaltag,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,670.656,Rural Remote
20829,2021,Kaltag,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Solar,6.636,Rural Remote
20832,2021,Mekoryuk,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,920.319,Rural Remote
20836,2021,Mekoryuk,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,4.24,Rural Remote
20840,2021,Minto,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,768.323,Rural Remote
20856,2021,Nulato,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1070.917,Rural Remote
20864,2021,Old Harbor,Kodiak,PCE,Early Release,Oil,808.805,Coastal
20880,2021,Russian Mission,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,951.299,Rural Remote
20888,2021,Shageluk,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,434.028,Rural Remote
20896,2021,Shaktoolik,Bering Straits,PCE,Early Release,Oil,816.603,Rural Remote
20900,2021,Shaktoolik,Bering Straits,PCE,Early Release,Wind,292.818,Rural Remote
20904,2021,Teller,Bering Straits,PCE,Early Release,Oil,873.107,Rural Remote
20920,2021,Wales,Bering Straits,PCE,Early Release,Oil,660.928,Rural Remote
20936,2021,Karluk,Kodiak,PCE,Early Release,Oil,206.794,Coastal
20944,2021,Hank Nikkels Plant 1,Railbelt,EIA923,Early Release,Oil,1.479,Railbelt
20945,2021,Hank Nikkels Plant 1,Railbelt,EIA923,Early Release,Gas,2250.521,Railbelt
20955,2021,Eklutna Hydro Project,Railbelt,EIA923,Early Release,Hydro,139994.0,Railbelt
20961,2021,George M Sullivan Generation Plant 2,Railbelt,EIA923,Early Release,Gas,761372.0,Railbelt
20968,2021,Aniak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,2670.9,Rural Remote
20976,2021,Arctic Village,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,466.567,Rural Remote
20984,2021,Atka,Aleutians,PCE,Early Release,Oil,57.14,Rural Remote
20987,2021,Atka,Aleutians,PCE,Early Release,Hydro,310.0,Rural Remote
20992,2021,Atmautluak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1112.585,Rural Remote
21002,2021,Aurora Energy LLC Chena,Railbelt,EIA923,Early Release,Coal,177115.0,Railbelt
21008,2021,Barrow,North Slope,EIA923,Early Release,Oil,1.139,Rural Remote
21009,2021,Barrow,North Slope,EIA923,Early Release,Gas,47329.861,Rural Remote
21016,2021,Beaver,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,91.3,Rural Remote
21024,2021,Birch Creek,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,81.952,Rural Remote
21032,2021,Buckland,Northwest Arctic,PCE,Early Release,Oil,1695.8,Rural Remote
21036,2021,Buckland,Northwest Arctic,PCE,Early Release,Wind,239.392,Rural Remote
21040,2021,Chalkyitsik,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,50.67,Rural Remote
21048,2021,Chenega Bay,Copper River/Chugach,PCE,Early Release,Oil,218.882,Coastal
21056,2021,Chignik Lagoon,Bristol Bay,PCE,Early Release,Oil,513.656,Rural Remote
21059,2021,Chignik Lagoon,Bristol Bay,PCE,Early Release,Hydro,18.35,Rural Remote
21064,2021,Chignik Lake,Bristol Bay,PCE,Early Release,Oil,190.13,Rural Remote
21072,2021,Chignik,Bristol Bay,PCE,Early Release,Oil,665.795,Rural Remote
21080,2021,Chitina,Copper River/Chugach,PCE,Early Release,Oil,431.156,Coastal
21089,2021,Beluga,Railbelt,EIA923,Early Release,Gas,2049.0,Railbelt
